key,uuid,kind,indicator_label,code,unit,module,scenario,value,value_per_declared_unit
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C3,S0,6.41769380900946,6.41769380900946
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C4,S1,23.6531853973877,23.6531853973877
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,D,S0,-3.13670266435163,-3.13670266435163
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,D,S1,-3.13670266435163,-3.13670266435163
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,A1-A3,,39.9589085794909,39.9589085794909
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,A4,,21.8250371302028,21.8250371302028
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,A5,,4.40001370006386,4.40001370006386
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C1,,0.581817184653299,0.581817184653299
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C2,S0,18.7018313026587,18.7018313026587
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C2,S1,18.7018313026587,18.7018313026587
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C3,S0,6.41558392098739,6.41558392098739
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C4,S1,23.6081701697268,23.6081701697268
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,D,S0,-2.98218320922045,-2.98218320922045
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,D,S1,-2.98218320922045,-2.98218320922045
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,A1-A3,,-0.0446451890509418,-0.0446451890509418
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,A4,,0.0161243210611956,0.0161243210611956
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,A5,,0.000206751506340202,0.000206751506340202
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C1,,0.000253015881750296,0.000253015881750296
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C2,S0,0.0138168989384467,0.0138168989384467
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C2,S1,0.0138168989384467,0.0138168989384467
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C3,S0,0.00138814073047985,0.00138814073047985
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C4,S1,0.038762976896124,0.038762976896124
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,D,S0,-0.151800586688141,-0.151800586688141
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,D,S1,-0.151800586688141,-0.151800586688141
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,A1-A3,,0.0204031333752056,0.0204031333752056
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,A4,,0.0102656185460931,0.0102656185460931
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,A5,,9.52974820549876e-06,9.52974820549876e-06
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C1,,7.34081085254756e-05,7.34081085254756e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C2,S0,0.00879658829999401,0.00879658829999401
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C2,S1,0.00879658829999401,0.00879658829999401
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C3,S0,0.000721747291585622,0.000721747291585622
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C4,S1,0.00625225076482862,0.00625225076482862
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,D,S0,-0.0027188684430409,-0.0027188684430409
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,D,S1,-0.0027188684430409,-0.0027188684430409
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,A1-A3,,7.9907221055581e-07,7.9907221055581e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,A4,,4.77264780347723e-07,4.77264780347723e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,A5,,2.04767283514515e-09,2.04767283514515e-09
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C1,,1.21591493006257e-08,1.21591493006257e-08
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C2,S0,4.08967249655289e-07,4.08967249655289e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C2,S1,4.08967249655289e-07,4.08967249655289e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C3,S0,1.02027717671517e-07,1.02027717671517e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C4,S1,6.0831505324785e-07,6.0831505324785e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,D,S0,-8.3036500465628e-08,-8.3036500465628e-08
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,D,S1,-8.3036500465628e-08,-8.3036500465628e-08
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,A1-A3,,0.14633493919833,0.14633493919833
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,A4,,0.073459861444152,0.073459861444152
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,A5,,0.000487389821770435,0.000487389821770435
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C1,,0.00514294826819116,0.00514294826819116
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C2,S0,0.0629476104919897,0.0629476104919897
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C2,S1,0.0629476104919897,0.0629476104919897
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C3,S0,0.0594633621418551,0.0594633621418551
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C4,S1,0.158190495358103,0.158190495358103
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,D,S0,-0.00565121128939716,-0.00565121128939716
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,D,S1,-0.00565121128939716,-0.00565121128939716
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,A1-A3,,0.00378785356911125,0.00378785356911125
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,A4,,0.00155311047194583,0.00155311047194583
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,A5,,4.30418708379433e-06,4.30418708379433e-06
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C1,,2.72452626416072e-05,2.72452626416072e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C2,S0,0.0013308573024386,0.0013308573024386
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C2,S1,0.0013308573024386,0.0013308573024386
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C3,S0,0.000196948317560905,0.000196948317560905
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C4,S1,0.00119946715450628,0.00119946715450628
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,D,S0,-0.00228098014840636,-0.00228098014840636
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,D,S1,-0.00228098014840636,-0.00228098014840636
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,A1-A3,,0.0492528638468505,0.0492528638468505
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,A4,,0.0254290031079558,0.0254290031079558
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,A5,,0.000241925680942365,0.000241925680942365
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C1,,0.00238755731295281,0.00238755731295281
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C2,S0,0.0217900626460632,0.0217900626460632
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C2,S1,0.0217900626460632,0.0217900626460632
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C3,S0,0.0275633649671166,0.0275633649671166
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C4,S1,0.0692811570083495,0.0692811570083495
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,D,S0,-0.00157848053859707,-0.00157848053859707
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,D,S1,-0.00157848053859707,-0.00157848053859707
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,A1-A3,,0.520993089143913,0.520993089143913
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,A4,,0.268774609683136,0.268774609683136
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,A5,,0.00256440860089087,0.00256440860089087
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C1,,0.0259234869472106,0.0259234869472106
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C2,S0,0.230312433318882,0.230312433318882
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C2,S1,0.230312433318882,0.230312433318882
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C3,S0,0.299608034966742,0.299608034966742
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C4,S1,0.74682635867745,0.74682635867745
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,D,S0,-0.0134135589856373,-0.0134135589856373
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,D,S1,-0.0134135589856373,-0.0134135589856373
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,A1-A3,,0.215610130507083,0.215610130507083
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,A4,,0.114372012147463,0.114372012147463
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,A5,,0.000693788406503122,0.000693788406503122
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C1,,0.00781239501536813,0.00781239501536813
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C2,S0,0.0980051517973118,0.0980051517973118
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C2,S1,0.0980051517973118,0.0980051517973118
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C3,S0,0.0887349069630383,0.0887349069630383
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C4,S1,0.259463102441403,0.259463102441403
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,D,S0,-0.00524179481154748,-0.00524179481154748
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,D,S1,-0.00524179481154748,-0.00524179481154748
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,A1-A3,,0.000112129949388251,0.000112129949388251
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,A4,,6.02922634816083e-05,6.02922634816083e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,A5,,9.74654284105113e-08,9.74654284105113e-08
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C1,,2.64366627712105e-07,2.64366627712105e-07
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C2,S0,5.16643217494501e-05,5.16643217494501e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C2,S1,5.16643217494501e-05,5.16643217494501e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C3,S0,2.29767006384036e-06,2.29767006384036e-06
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C3,S1,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C4,S0,0.0,0.0
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,C4,S1,3.60821357593612e-05,3.60821357593612e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,D,S0,-1.79359193209728e-05,-1.79359193209728e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,D,S1,-1.79359193209728e-05,-1.79359193209728e-05
brick_reuse,7f453b20-5b30-4707-bf43-32e2d07a51f9,lcia,Abiotic depletion potential for fossil resources (ADPF),ADP-fossil,MJ,A1-A3,,640.10238832151,640.10238832151
