"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","Score unique EF - Agriculture","Score unique EF - Transformation","Score unique EF - Emballage","Score unique EF - Transport","Score unique EF - Supermarché et distribution","Score unique EF - Consommation","Changement climatique - Agriculture","Changement climatique - Transformation","Changement climatique - Emballage","Changement climatique - Transport","Changement climatique - Supermarché et distribution","Changement climatique - Consommation","Appauvrissement de la couche d'ozone - Agriculture","Appauvrissement de la couche d'ozone - Transformation","Appauvrissement de la couche d'ozone - Emballage","Appauvrissement de la couche d'ozone - Transport","Appauvrissement de la couche d'ozone - Supermarché et distribution","Appauvrissement de la couche d'ozone - Consommation","Rayonnements ionisants - Agriculture","Rayonnements ionisants - Transformation","Rayonnements ionisants - Emballage","Rayonnements ionisants - Transport","Rayonnements ionisants - Supermarché et distribution","Rayonnements ionisants - Consommation","Formation photochimique d'ozone - Agriculture","Formation photochimique d'ozone - Transformation","Formation photochimique d'ozone - Emballage","Formation photochimique d'ozone - Transport","Formation photochimique d'ozone - Supermarché et distribution","Formation photochimique d'ozone - Consommation","Particules fines - Agriculture","Particules fines - Transformation","Particules fines - Emballage","Particules fines - Transport","Particules fines - Supermarché et distribution","Particules fines - Consommation","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transformation","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Emballage","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transport","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Consommation","Effets toxicologiques sur la santé humaine : substances cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine : substances cancérogènes - Transformation","Effets toxicologiques sur la santé humaine : substances cancérogènes - Emballage","Effets toxicologiques sur la santé humaine : substances cancérogènes - Transport","Effets toxicologiques sur la santé humaine : substances cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine : substances cancérogènes - Consommation","Acidification terrestre et eaux douces - Agriculture","Acidification terrestre et eaux douces - Transformation","Acidification terrestre et eaux douces - Emballage","Acidification terrestre et eaux douces - Transport","Acidification terrestre et eaux douces - Supermarché et distribution","Acidification terrestre et eaux douces - Consommation","Eutrophisation eaux douces - Agriculture","Eutrophisation eaux douces - Transformation","Eutrophisation eaux douces - Emballage","Eutrophisation eaux douces - Transport","Eutrophisation eaux douces - Supermarché et distribution","Eutrophisation eaux douces - Consommation","Eutrophisation marine  - Agriculture","Eutrophisation marine  - Transformation","Eutrophisation marine  - Emballage","Eutrophisation marine  - Transport","Eutrophisation marine  - Supermarché et distribution","Eutrophisation marine  - Consommation","Eutrophisation terrestre - Agriculture","Eutrophisation terrestre - Transformation","Eutrophisation terrestre - Emballage","Eutrophisation terrestre - Transport","Eutrophisation terrestre - Supermarché et distribution","Eutrophisation terrestre - Consommation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport","Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution","Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation","Utilisation du sol - Agriculture","Utilisation du sol - Transformation","Utilisation du sol - Emballage","Utilisation du sol - Transport","Utilisation du sol - Supermarché et distribution","Utilisation du sol - Consommation","Épuisement des ressources eau - Agriculture","Épuisement des ressources eau - Transformation","Épuisement des ressources eau - Emballage","Épuisement des ressources eau - Transport","Épuisement des ressources eau - Supermarché et distribution","Épuisement des ressources eau - Consommation","Épuisement des ressources énergétiques - Agriculture","Épuisement des ressources énergétiques - Transformation","Épuisement des ressources énergétiques - Emballage","Épuisement des ressources énergétiques - Transport","Épuisement des ressources énergétiques - Supermarché et distribution","Épuisement des ressources énergétiques - Consommation","Épuisement des ressources minéraux - Agriculture","Épuisement des ressources minéraux - Transformation","Épuisement des ressources minéraux - Emballage","Épuisement des ressources minéraux - Transport","Épuisement des ressources minéraux - Supermarché et distribution","Épuisement des ressources minéraux - Consommation"
"26001","26001","viandes, œufs, poissons","poissons crus","Bar rayé ou bar d'Amérique, cru","American bass, raw",1.8178732000000002,0,0.079015502,0.08915983699999999,0.0094953529,0.0025378687,11.145102,0,0.50495442,1.1249837,0.040689102,0.0068359248,4.1566087e-8,"0",0.0000014570046,6.1525858e-8,7.350519e-10,1.9605878e-10,1.2994055,0,0.023686397,0.011233767,0.13910001,0.040180717,0.054210272,0,0.0014960302,0.0068345922,0.00011195193,0.000026809583,6.7270058e-7,0,1.4808336e-8,5.8053045e-8,1.9343136e-9,4.4433573e-10,2.630319e-7,0,3.8742702e-9,7.149715e-9,1.0442977e-9,2.8451831e-10,5.2353239e-9,0,1.1483058e-10,1.6935471e-10,1.9110704e-11,5.0997945e-12,0.060881255,0,0.001390997,0.0060079719,0.0001977281,0.000051584776,0.0010367001,0,0.000083648615,0.000097813671,0.000013364474,0.0000036348365,0.55830105,0,0.00034239772,0.0018875125,0.000041899118,0.0000097996519,0.22580622,0,0.0026695439,0.020596175,0.0004271519,0.000081809268,111.11267,0,1.2046704,2.4836173,0.15623261,0.040916132,363.03,0,1.2287305,5.4945493,0.18022067,0.050456554,2.4836175,0,0.075863293,0.054434338,0.011305207,0.0027412029,152.04483,0,7.6063822,13.910662,3.124909,0.89290184,0.000015340985,0,0.000036497115,0.0000037505844,0.0000011403387,3.2864629e-7
"10048","10048","viandes, œufs, poissons","mollusques et crustacés crus","Pecten d'Amérique ou Peigne du canada, noix, crue","American or Canadian sea scallop, without coral, raw",0.9586501799999999,0.13078921,0.021724207,0.2411663,0.0094953529,0.018127633,5.4298738,3.3704997,0.3346089,3.0016085,0.040689102,0.048828035,1.1934602e-7,"1.0291052e-9",8.1025506e-9,1.6149779e-7,7.350519e-10,1.4004198e-9,0.043875419,0.00092035685,-0.0080310054,0.029824312,0.13910001,0.28700512,0.1170683,0.0017546608,0.0009866265,0.019196879,0.00011195193,0.00019149702,0.0000012175513,7.537473e-9,4.9515559e-9,1.530376e-7,1.9343136e-9,3.1738266e-9,2.8134644e-8,7.7194329e-9,1.2571231e-9,1.8877245e-8,1.0442977e-9,2.0322736e-9,2.8099116e-9,4.1771077e-11,5.4229294e-11,4.5470991e-10,1.9110704e-11,3.6427104e-11,0.15834668,0.00073718526,0.00050302367,0.01712911,0.0001977281,0.00036846268,0.00032485463,0.00051477102,0.000031139203,0.00025878249,0.000013364474,0.000025963118,0.038527694,0.0070819601,0.00012334984,0.0053775985,0.000041899118,0.000069997513,0.42131191,0.0014583649,0.0011448079,0.05872707,0.0004271519,0.00058435191,6.7608549,27.364312,0.4702373,6.563548,0.15623261,0.29225809,7.8851003,6.6433249,0.37911709,14.363293,0.18022067,0.36040395,0.15826395,0.0053102145,0.090412482,0.14427299,0.011305207,0.019580021,70.27448,1.0876923,5.3199852,37.117561,3.124909,6.3778703,0.000046872023,2.4773661e-7,9.4977439e-7,0.000010022256,0.0000011403387,0.0000023474735
"11167","11167","aides culinaires et ingrédients divers","sauces","Sauce américaine, préemballée","American-style sauce, prepacked",0.28559112999999997,0.035817842999999995,0.063286918,0.020219396,0.01004022,0.0025378687,2.501737,0.19871453,0.43784159,0.28190058,0.047907306,0.0068359248,2.0069904e-8,"6.0932212e-9",8.9893866e-7,1.5946974e-8,7.7734761e-10,1.9605878e-10,0.064209158,0.45856661,0.12123189,0.0030448711,0.13935116,0.040180717,0.010632557,0.00063709803,0.0015268805,0.0010719359,0.00014133906,0.000026809583,3.0370307e-7,1.1790972e-8,1.5925135e-8,1.5736983e-8,2.5786382e-9,4.4433573e-10,4.0633249e-8,4.6774638e-9,3.7408686e-9,1.9430214e-9,1.1314539e-9,2.8451831e-10,1.2785366e-9,8.7714748e-11,1.2647911e-10,4.0966822e-11,2.1082034e-11,5.0997945e-12,0.04163822,0.0012857712,0.0014136605,0.00079230347,0.00022822276,0.000051584776,0.00021334891,0.000037066744,0.00011033728,0.000025867194,0.000014611635,0.0000036348365,0.010700271,0.00098731348,0.00035205312,0.00024094906,0.000054718906,0.0000097996519,0.16380418,0.0047136028,0.0029682241,0.002599357,0.00066199659,0.000081809268,22.194025,0.54569286,1.7030198,0.66066958,0.17944072,0.040916132,93.233178,3.3863513,3.9277039,1.5985274,0.18899507,0.050456554,0.57201642,0.042332752,0.12228724,0.014394845,0.011842417,0.0027412029,14.509774,11.772946,9.4147305,3.5240335,3.1649737,0.89290184,0.0000079176689,9.0072507e-7,0.000021161128,9.3722277e-7,0.0000011453096,3.2864629e-7
"26000","26000","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Anchois, filets à l'huile, semi-conserve, égoutté","Anchovy, fillets, in oil, semi-preserved, drained",0.40953095,0.19269875,0.086540185,0.14417945000000001,0.010339033000000001,0.002515005,2.0020966,4.474674,1.0717456,2.0812701,0.087031276,0.0067743399,5.1490404e-8,"2.5039596e-7",8.925099e-9,9.1736595e-8,9.9078784e-9,1.9429248e-10,0.0274279,0.038208978,0.16137917,0.02312344,0.1640978,0.039818728,0.034258193,0.0051478841,0.0040690677,0.0062640637,0.00010092161,0.000026568055,4.0702147e-7,2.5643348e-8,5.3561243e-8,1.1049634e-7,1.5302546e-9,4.403327e-10,4.5941076e-8,1.0903196e-8,7.9347146e-9,1.4641054e-8,2.8876012e-10,2.8195508e-10,2.0540695e-9,1.8191768e-10,1.0327726e-9,3.0377714e-10,8.4921553e-12,5.0538504e-12,0.054508355,0.0091336022,0.0047559666,0.004824932,0.00012957415,0.000051120048,0.00034317488,0.00072311697,0.00014079817,0.00019645542,0.0000080168886,0.0000036020902,0.018485845,0.0033613539,0.001277165,0.0011058283,0.000036682841,0.0000097113667,0.16348661,0.013620423,0.01031309,0.011826126,0.00028599967,0.000081072248,35.598487,13.340752,11.699283,5.011665,0.060284828,0.040547518,200.60949,3.5392815,6.7361367,12.078246,0.11914447,0.05000199,3.2339641,0.075490151,0.24296512,0.10913206,0.010760337,0.0027165074,23.052668,14.107227,15.238104,26.764132,3.7433745,0.88485768,0.000024259346,0.0000010930826,0.0000014512768,0.000007113975,2.1013051e-7,3.2568552e-7
"25999","25999","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Anchois, filets roulés aux câpres, semi-conserve, égoutté","Anchovy, fillets, rolled with capers, semi-preserved, drained",0.13449599,0.031290771,0.11948731,0.051051934,0.0095813846,0.0025378687,0.7507091,0.16564417,1.1957025,0.66033529,0.041828818,0.0068359248,1.8716703e-8,"5.6189308e-9",2.7201491e-8,3.6543084e-8,7.4173017e-10,1.9605878e-10,0.020183893,0.3992375,0.2579759,0.0070300868,0.13913967,0.040180717,0.011101639,0.00060429525,0.0043340063,0.003595204,0.000116592,0.000026809583,1.2641089e-7,1.0679926e-8,7.8526485e-8,3.5438489e-8,2.036049e-9,4.4433573e-10,9.674286e-9,4.2961337e-9,1.9405442e-8,4.3436516e-9,1.0580592e-9,2.8451831e-10,1.0242199e-9,6.3379613e-11,1.8255921e-9,9.9299224e-11,1.9421967e-11,5.0997945e-12,0.016458952,0.001160744,0.0066826303,0.0030423328,0.00020254304,0.000051584776,0.00022995259,0.000041169753,0.00062124971,0.000058327767,0.000013561394,0.0000036348365,0.0062525141,0.00091241517,0.0012196352,0.00095651118,0.000043923295,0.0000097996519,0.0461383,0.0042563414,0.01053342,0.010416922,0.00046423264,0.000081809268,16.674239,0.571784,6.7770965,1.4791027,0.15989705,0.040916132,58.797148,3.2911931,11.326141,3.4338651,0.1816061,0.050456554,0.12540491,0.037417749,0.24234237,0.032638447,0.011390029,0.0027412029,8.5256797,10.126045,18.585215,8.20266,3.131235,0.89290184,0.000011742926,7.4247422e-7,0.0000082753966,0.0000021991677,0.0000011411236,3.2864629e-7
"26177","26177","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Anchois au sel (anchoité, semi-conserve)","Anchovy, in salt (semi-preserved)",0.18990615,0,0.094093163,0.080712937,0.0094953529,0.0025378687,1.0154424,0,0.6013077,1.0210759,0.040689102,0.0068359248,2.2741245e-8,"0",0.0000017350469,5.6015147e-8,7.350519e-10,1.9605878e-10,0.0073932541,0,0.028199816,0.010205799,0.13910001,0.040180717,0.022302052,0,0.0017814867,0.0061411837,0.00011195193,0.000026809583,2.3303325e-7,0,1.7633856e-8,5.281101e-8,1.9343136e-9,4.4433573e-10,7.2909543e-9,0,4.6130424e-9,6.5022149e-9,1.0442977e-9,2.8451831e-10,5.3186802e-10,0,1.3673769e-10,1.5352833e-10,1.9110704e-11,5.0997945e-12,0.030478447,0,0.0016564058,0.0053820075,0.0001977281,0.000051584776,0.00006269693,0,0.000099580822,0.000088921292,0.000013364474,0.0000036348365,0.0074092473,0,0.00040705949,0.0016911015,0.000041899118,0.0000097996519,0.080856411,0,0.003178847,0.018449889,0.0004271519,0.000081809268,1.7507537,0,1.432724,2.2582987,0.15623261,0.040916132,2.3028052,0,1.4631728,5.0062451,0.18022067,0.050456554,0.043652831,0,0.09062017,0.049468969,0.011305207,0.0027412029,13.198284,0,9.057721,12.62569,3.124909,0.89290184,0.000014574658,0,0.000043461856,0.0000034031843,0.0000011403387,3.2864629e-7
"26081","26081","viandes, œufs, poissons","poissons cuits","Lotte ou baudroie, grillée/poêlée","Anglerfish, grilled",2.1651208,0,0.09648251299999999,0.12778396,0.011594377000000001,0.035761286999999996,12.601205,0,0.61657864,1.6072436,0.049683754,0.096325502,2.8623391e-7,"0",0.0000017790871,8.7573497e-8,8.9754101e-10,2.7626781e-9,0.078070228,0,0.028922465,0.016031163,0.16984919,0.56618933,0.28011207,0,0.0018267396,0.0098826944,0.0001366998,0.00037777573,0.0000029139028,0,1.8081838e-8,8.2711061e-8,2.3619091e-9,6.2611663e-9,4.1462417e-8,0,4.7307087e-9,1.019017e-8,1.275148e-9,4.0091677e-9,6.1929254e-9,0,1.402148e-10,2.4230437e-10,2.3335278e-11,7.1861566e-11,0.37965227,0,0.0016984881,0.0087186627,0.00024143748,0.00072688473,0.00038409095,0,0.00010213981,0.00013947429,0.000016318798,0.000051218738,0.092710155,0,0.00041808748,0.002738655,0.000051161254,0.00013808759,1.0139794,0,0.003259668,0.029889551,0.00052157725,0.0011527802,9.4714224,0,1.4709724,3.5405399,0.19076908,0.57655212,10.324645,0,1.5003512,7.8134419,0.22005989,0.71098687,0.29479256,0,0.092633482,0.077650624,0.013804313,0.038626484,163.42674,0,9.2878339,19.874159,3.8156952,12.581943,0.000028330953,0,0.000044565095,0.0000053602597,0.0000013924198,0.0000046309782
"26018","26018","viandes, œufs, poissons","poissons crus","Lotte ou baudroie, crue","Anglerfish, raw",1.7731514000000002,0,0.079015502,0.1046502,0.0094953529,0.0025378687,10.319907,0,0.50495442,1.3162713,0.040689102,0.0068359248,2.3441467e-7,"0",0.0000014570046,7.1719358e-8,7.350519e-10,1.9605878e-10,0.063936543,0,0.023686397,0.013128912,0.13910001,0.040180717,0.22940111,0,0.0014960302,0.0080935503,0.00011195193,0.000026809583,0.0000023863754,0,1.4808336e-8,6.7737208e-8,1.9343136e-9,4.4433573e-10,3.395614e-8,0,3.8742702e-9,8.3453611e-9,1.0442977e-9,2.8451831e-10,5.07177e-9,0,1.1483058e-10,1.9843805e-10,1.9110704e-11,5.0997945e-12,0.31092074,0,0.001390997,0.0071402526,0.0001977281,0.000051584776,0.00031455586,0,0.000083648615,0.00011422413,0.000013364474,0.0000036348365,0.075926085,0,0.00034239772,0.0022428541,0.000041899118,0.0000097996519,0.83041046,0,0.0026695439,0.024478404,0.0004271519,0.000081809268,7.7567342,0,1.2046704,2.8995673,0.15623261,0.040916132,8.4554911,0,1.2287305,6.3989112,0.18022067,0.050456554,0.24142388,0,0.075863293,0.063592903,0.011305207,0.0027412029,133.84028,0,7.6063822,16.276179,3.124909,0.89290184,0.000023201972,0,0.000036497115,0.0000043898485,0.0000011403387,3.2864629e-7
"13038","13038","fruits, légumes, légumineuses et oléagineux","fruits","Compote de pomme","Apple compote",0.038258868,0.030675755000000002,0.048067516,0.019188479,0.0095813846,0.0025378687,0.22997872,0.18822369,0.5799911,0.2643583,0.041828818,0.0068359248,1.1073522e-8,"4.2046178e-9",1.2751484e-7,1.4771151e-8,7.4173017e-10,1.9605878e-10,0.016921156,0.38879278,0.059306722,0.0030912191,0.13913967,0.040180717,0.0014404089,0.00050475502,0.0018964857,0.0010460805,0.000116592,0.000026809583,2.3540949e-8,8.992325e-9,1.7343088e-8,1.5300663e-8,2.036049e-9,4.4433573e-10,4.9298356e-9,4.2522885e-9,4.097044e-9,1.8571729e-9,1.0580592e-9,2.8451831e-10,1.6531596e-10,5.6218063e-11,2.5599815e-10,3.8976842e-11,1.9421967e-11,5.0997945e-12,0.0034928417,0.0010979597,0.0015522688,0.00076538581,0.00020254304,0.000051584776,0.000045975904,0.000035439428,0.00013652525,0.000023829664,0.000013561394,0.0000036348365,0.0012708247,0.00097318364,0.0003998582,0.00023848346,0.000043923295,0.0000097996519,0.014654843,0.004076593,0.0033937256,0.0025759439,0.00046423264,0.000081809268,9.748341,0.73986708,1.8168586,0.60747742,0.15989705,0.040916132,17.238062,2.941491,6.2477042,1.5546733,0.1816061,0.050456554,0.56483521,0.035032073,0.18916154,0.013593885,0.011390029,0.0027412029,2.8747843,9.6820175,9.4028054,3.3248245,3.131235,0.89290184,0.0000024909493,6.9633146e-7,0.0000043989227,8.7576586e-7,0.0000011411236,3.2864629e-7
"23493","23493","produits céréaliers","gâteaux et pâtisseries","Crumble aux pommes","Apple crumble",0.13857077,0.034657268,0.095481543,0.014025598,0.0053503994,0,1.1093879,0.21094296,0.61020763,0.18942558,0.027127692,0,1.3665425e-8,"5.2790747e-9",0.0000017604197,4.6332469e-9,5.7298319e-10,0,0.041468523,0.43559981,0.028673802,0.0032710214,0.066747512,0,0.0031508439,0.00059507978,0.0018080233,0.00064095596,0.000099642825,0,1.3335366e-7,1.0729507e-8,1.7896874e-8,1.3694037e-8,1.8055907e-9,0,2.0763393e-8,4.6152016e-9,4.6856256e-9,1.6435834e-9,6.3504301e-10,0,6.5396842e-10,7.3775284e-11,1.3880083e-10,3.1236896e-11,1.2817068e-11,0,0.019841162,0.0012299059,0.0016810932,0.00041368821,0.00013907085,0,0.00010964637,0.00003909861,0.0001013139,0.000014004963,0.000008212148,0,0.0056623442,0.0010330294,0.00041893613,0.00010050672,0.000038245409,0,0.085676621,0.0045303473,0.0032267878,0.0010833137,0.00052737377,0,18.740255,0.75899754,1.46982,0.37416048,0.1082966,0,62.885438,3.288322,1.4855426,1.5543386,0.099482457,0,0.67800182,0.039321988,0.089541752,0.010589514,0.0094541192,0,5.1562384,11.034429,9.1928569,2.6596729,1.6124337,0,0.0000041506477,8.2330763e-7,0.000044098072,6.4894869e-7,5.5525957e-7,0
"2074","2074","boissons","boissons sans alcool","Jus de pomme, pur jus","Apple juice, pure juice",0.035029683,0.012772915000000001,0.029629574000000002,0.011968495000000001,0.0044692201,0,0.23025505,0.24728241,0.18450358,0.15990178,0.015692238,0,1.6452097e-8,"1.8580752e-9",5.1194475e-7,3.4771284e-9,4.9190345e-10,0,0.02186654,0.048975165,0.03843199,0.0029567628,0.066281984,0,0.0016791348,0.00020843569,0.00055111817,0.00055523633,0.000052097598,0,8.4150382e-9,1.2794991e-9,5.4708432e-9,1.1975456e-8,7.7300031e-10,0,1.2032541e-8,7.8084675e-10,1.4592348e-9,1.4217737e-9,4.9471304e-10,0,2.6652354e-10,1.2413553e-11,4.13308e-11,2.6841402e-11,9.594639999999999e-12,0,0.0016810123,0.00013097935,0.0005359844,0.00035302516,0.000089912292,0,0.000036009652,0.000038949121,0.000037297577,0.000011482436,0.0000062005909,0,0.00079049382,0.00053494416,0.0001379817,0.000087155162,0.000017650101,0,0.0067170557,0.00033030927,0.0010163858,0.00094075143,0.0001504921,0,14.624739,1.9274929,0.46827166,0.30677474,0.070936176,0,20.856312,0.45535792,0.61745032,1.3641171,0.085264699,0,0.41479867,-0.0074921073,0.029816518,0.009045606,0.0085828926,0,3.1480788,1.7495888,3.3624749,2.2707648,1.5417002,0,0.0000032542016,1.2334562e-7,0.000012868294,5.4742382e-7,5.464713e-7,0
"23481","23481","produits céréaliers","gâteaux et pâtisseries","Tarte normande aux pommes (garniture farine, œufs, crème, sucre, calvados)","Apple pie with custard (flour, eggs, cream, sugar, apple alcohol)",0.48340013000000004,0.037437259,0.09548095399999999,0.015947994,0.0053503994,0,1.6450783,0.25848961,0.61020186,0.20609624,0.027127692,0,2.3051084e-8,"6.0724047e-9",0.0000017604196,5.1945589e-9,5.7298319e-10,0,0.10624544,0.44800927,0.028673272,0.0037982578,0.066747512,0,0.0067870231,0.00064624806,0.0018079934,0.00092660994,0.000099642825,0,3.031958e-7,1.1317502e-8,1.789659e-8,1.3956046e-8,1.8055907e-9,0,1.6448926e-7,4.7617633e-9,4.6855864e-9,1.6739962e-9,6.3504301e-10,0,1.2237319e-9,8.7156175e-11,1.3879933e-10,3.4212679e-11,1.2817068e-11,0,0.038958479,0.001271275,0.0016810718,0.00075287999,0.00013907085,0,0.00033216618,0.000046035248,0.00010131218,0.000015938287,0.000008212148,0,0.012142711,0.001110603,0.00041893118,0.00019693632,0.000038245409,0,0.16592476,0.004647935,0.0032267383,0.0021473981,0.00052737377,0,43.725048,1.0474,1.4697885,0.40177762,0.1082966,0,151.24122,3.3954217,1.4854457,1.5884188,0.099482457,0,26.35223,0.04119906,0.089537872,0.011469632,0.0094541192,0,11.667885,11.522377,9.1927117,2.8500644,1.6124337,0,0.000012852859,8.776693e-7,0.000044098047,6.6970086e-7,5.5525957e-7,0
"23490","23490","produits céréaliers","gâteaux et pâtisseries","Tarte ou tartelette aux pommes","Apple tart",0.11538514999999999,0.034437455,0.095481028,0.013669785,0.0053503994,0,0.94125466,0.21131594,0.61020258,0.1844464,0.027127692,0,1.3123744e-8,"5.1676738e-9",0.0000017604196,4.4569005e-9,5.7298319e-10,0,0.03651844,0.43225818,0.028673338,0.0031945647,0.066747512,0,0.0027045616,0.00058792604,0.0018079972,0.00062512893,0.000099642825,0,1.0717161e-7,1.0571565e-8,1.7896626e-8,1.3387161e-8,1.8055907e-9,0,2.0523192e-8,4.6051449e-9,4.6855913e-9,1.6050583e-9,6.3504301e-10,0,5.9456899e-10,7.1918527e-11,1.3879951e-10,3.0465254e-11,1.2817068e-11,0,0.01612961,0.0012210162,0.0016810745,0.00040258341,0.00013907085,0,0.000086871766,0.000039183449,0.0001013124,0.000013565159,0.000008212148,0,0.0045957397,0.0010364686,0.0004189318,0.000097836483,0.000038245409,0,0.069639293,0.0045012894,0.0032267445,0.0010546977,0.00052737377,0,17.425575,0.77818484,1.4697924,0.36302861,0.1082966,0,54.50707,3.2679621,1.4854578,1.52005,0.099482457,0,0.47576916,0.039485848,0.089538357,0.010316305,0.0094541192,0,4.3320184,10.927092,9.1927299,2.5930324,1.6124337,0,0.0000036986062,8.1187686e-7,0.00004409805,6.3193861e-7,5.5525957e-7,0
"23480","23480","produits céréaliers","pains et viennoiseries","Chausson aux pommes","Apple turnover",0.15355639,0.035142615,0.0094294833,0.013409368999999999,0.0012786678,0,1.2878182,0.21391343,0.14575762,0.18177105,0.012149525,0,1.3398236e-8,"5.4993808e-9",3.0289118e-9,4.6239199e-9,9.682099e-11,0,0.046161483,0.44083864,0.0026740654,0.0030738899,0.0070536834,0,0.0032849161,0.00060613792,0.00044042609,0.00061001234,0.000051315348,0,1.5113387e-7,1.0976418e-8,1.9390136e-9,1.296942e-8,1.1055186e-9,0,2.684973e-8,4.643435e-9,5.3186645e-10,1.5627217e-9,1.8815819e-10,0,7.6031511e-10,7.7680401e-11,2.3837484e-11,2.979085e-11,4.0187676e-12,0,0.022660204,0.001241717,0.00021391104,0.00039612528,0.000057299956,0,0.00010502585,0.000039517095,0.000016974487,0.00001360755,0.0000025964166,0,0.0061341987,0.0010336197,0.000052661444,0.000095819423,0.000022101068,0,0.098009379,0.0045664198,0.00047321098,0.0010322434,0.00038923898,0,20.36706,0.75516059,0.1923771,0.3629169,0.043917643,0,69.67198,3.3082062,0.25093439,1.4701716,0.022391025,0,0.49536001,0.040695497,0.065987336,0.010126252,0.0017344144,0,5.0515476,11.206949,2.0956807,2.5416431,0.21064358,0,0.0000041795401,8.4062203e-7,3.7295089e-7,6.2278432e-7,6.2301767e-8,0
"13085","13085","fruits, légumes, légumineuses et oléagineux","fruits","Pomme Canada, pulpe, crue","Apple, Canada, pulp, raw",0.030938625,0,0.0000085335046,0.019698114,0.0036997774999999998,0.0013240603,0.20336395,0,0.000068500286,0.27107363,0.022006694,0.032315269,1.4530684e-8,"0",1.0337782e-12,1.4900678e-8,3.8316232e-10,3.1113556e-11,0.019312783,0,0.000057652173,0.0032442579,0.041169414,0.000031652481,0.0014830315,0,2.8652512e-7,0.0010705005,0.000083926834,0.000033954399,7.43226e-9,0,3.2592094e-12,1.5811029e-8,1.6090937e-9,2.4317295e-10,1.062728e-8,0,4.8303395e-12,1.9172148e-9,4.5750521e-10,3.1588173e-10,2.3539671e-10,0,5.3301555e-14,4.0131408e-11,9.3932001e-12,6.4770075e-12,0.0014846897,0,3.2197789e-7,0.00078110687,0.00010904039,0.000020468647,0.000031804146,0,2.6345178e-7,0.000024351306,0.000006008791,0.0000056186785,0.00069817337,0,0.000005844112,0.00024252622,0.000033423225,0.000037432992,0.0059325821,0,0.000001120718,0.0026195809,0.00050627291,0.000087378892,12.91674,0,0.015809079,0.62042805,0.084493178,0.14647761,18.420538,0,0.00032964178,1.6132517,0.067870252,0.024959893,0.36635503,0,-0.0024096244,0.013990221,0.0062254779,0.0016117627,2.78042,0,0.0017134025,3.4209062,1.0203656,0.021404421,0.0000028741489,0,5.2528809e-10,8.986436e-7,3.4468426e-7,5.0667898e-9
